"Date and Time Run #1";"Time (s) Run #1";"Temperature 1, Ch P1 (°C) Run #1";"Temperature 2, Ch P1 (°C) Run #1";"Temperature 3, Ch P1 (°C) Run #1";"Temperature 4, Ch P1 (°C) Run #1";"Temperature 1, Ch P4 (°C) Run #1";"Temperature 2, Ch P4 (°C) Run #1";"Temperature 3, Ch P4 (°C) Run #1";"Temperature 4, Ch P4 (°C) Run #1"
02/26/2025 01:25:04 pm;265,000;37,43;40,64;30,55;50,60;16,63;20,11;13,95;25,44
02/26/2025 01:25:05 pm;266,000;37,48;40,69;30,59;50,64;16,64;20,13;13,93;25,47
02/26/2025 01:25:06 pm;267,000;37,52;40,72;30,62;50,68;16,65;20,15;13,93;25,50
02/26/2025 01:25:07 pm;268,000;37,55;40,75;30,66;50,70;16,67;20,16;13,94;25,53
02/26/2025 01:25:08 pm;269,000;37,58;40,78;30,68;50,74;16,68;20,18;13,96;25,55
02/26/2025 01:25:09 pm;270,000;37,60;40,80;30,71;50,78;16,69;20,20;13,98;25,57
02/26/2025 01:25:10 pm;271,000;37,62;40,82;30,73;50,81;16,71;20,22;13,99;25,59
02/26/2025 01:25:11 pm;272,000;37,62;40,85;30,73;50,85;16,73;20,23;14,00;25,61
02/26/2025 01:25:12 pm;273,000;37,62;40,86;30,74;50,85;16,75;20,25;14,01;25,63
02/26/2025 01:25:13 pm;274,000;37,66;40,88;30,76;50,86;16,76;20,26;14,02;25,65
02/26/2025 01:25:14 pm;275,000;37,69;40,92;30,79;50,89;16,78;20,28;14,03;25,68
02/26/2025 01:25:15 pm;276,000;37,72;40,94;30,81;50,92;16,79;20,30;14,06;25,70
02/26/2025 01:25:16 pm;277,000;37,75;40,98;30,84;50,91;16,81;20,33;14,09;25,73
02/26/2025 01:25:17 pm;278,000;37,79;41,01;30,87;50,94;16,83;20,35;14,12;25,75
02/26/2025 01:25:18 pm;279,000;37,82;41,05;30,90;50,98;16,84;20,37;14,15;25,77
02/26/2025 01:25:19 pm;280,000;37,85;41,08;30,93;51,03;16,86;20,38;14,16;25,80
02/26/2025 01:25:20 pm;281,000;37,85;41,09;30,95;51,08;16,88;20,40;14,19;25,82
02/26/2025 01:25:21 pm;282,000;37,87;41,11;30,98;51,11;16,89;20,42;14,22;25,84
02/26/2025 01:25:22 pm;283,000;37,90;41,13;31,00;51,16;16,91;20,43;14,25;25,86
02/26/2025 01:25:23 pm;284,000;37,93;41,16;31,03;51,21;16,93;20,45;14,27;25,89
02/26/2025 01:25:24 pm;285,000;37,97;41,19;31,06;51,25;16,94;20,46;14,29;25,91
02/26/2025 01:25:25 pm;286,000;38,00;41,23;31,09;51,30;16,96;20,48;14,30;25,93
02/26/2025 01:25:26 pm;287,000;38,03;41,27;31,11;51,33;16,97;20,49;14,31;25,95
02/26/2025 01:25:27 pm;288,000;38,06;41,33;31,14;51,38;16,99;20,51;14,32;25,97
02/26/2025 01:25:28 pm;289,000;38,10;41,37;31,17;51,43;17,00;20,52;14,34;26,00
02/26/2025 01:25:29 pm;290,000;38,15;41,40;31,19;51,46;17,02;20,54;14,37;26,02
02/26/2025 01:25:30 pm;291,000;38,18;41,43;31,21;51,48;17,04;20,56;14,40;26,04
02/26/2025 01:25:31 pm;292,000;38,19;41,46;31,23;51,47;17,06;20,57;14,41;26,06
02/26/2025 01:25:32 pm;293,000;38,20;41,49;31,24;51,49;17,08;20,59;14,45;26,08
02/26/2025 01:25:33 pm;294,000;38,21;41,50;31,25;51,49;17,09;20,60;14,46;26,10
02/26/2025 01:25:34 pm;295,000;38,23;41,51;31,27;51,50;17,11;20,62;14,47;26,12
02/26/2025 01:25:35 pm;296,000;38,25;41,53;31,28;51,51;17,12;20,64;14,47;26,14
02/26/2025 01:25:36 pm;297,000;38,27;41,55;31,31;51,56;17,14;20,65;14,48;26,17
02/26/2025 01:25:37 pm;298,000;38,29;41,58;31,33;51,61;17,15;20,67;14,49;26,19
02/26/2025 01:25:38 pm;299,000;38,32;41,62;31,36;51,67;17,17;20,68;14,50;26,21
02/26/2025 01:25:39 pm;300,000;38,34;41,66;31,39;51,72;17,18;20,70;14,52;26,23
02/26/2025 01:25:40 pm;301,000;38,38;41,69;31,41;51,76;17,20;20,72;14,54;26,26
02/26/2025 01:25:41 pm;302,000;38,42;41,74;31,44;51,81;17,21;20,73;14,55;26,28
02/26/2025 01:25:42 pm;303,000;38,46;41,77;31,47;51,85;17,23;20,75;14,56;26,31
02/26/2025 01:25:43 pm;304,000;38,51;41,80;31,49;51,89;17,24;20,77;14,55;26,33
02/26/2025 01:25:44 pm;305,000;38,54;41,83;31,52;51,90;17,26;20,79;14,54;26,35
02/26/2025 01:25:45 pm;306,000;38,57;41,86;31,54;51,91;17,26;20,81;14,53;26,37
02/26/2025 01:25:46 pm;307,000;38,64;41,88;31,57;51,92;17,28;20,83;14,54;26,39
02/26/2025 01:25:47 pm;308,000;38,66;41,90;31,59;51,94;17,30;20,84;14,57;26,41
02/26/2025 01:25:48 pm;309,000;38,66;41,91;31,61;51,95;17,31;20,86;14,59;26,43
02/26/2025 01:25:49 pm;310,000;38,66;41,92;31,63;51,96;17,33;20,88;14,61;26,46
02/26/2025 01:25:50 pm;311,000;38,66;41,94;31,65;51,97;17,35;20,89;14,64;26,48
02/26/2025 01:25:51 pm;312,000;38,66;41,94;31,67;51,95;17,36;20,91;14,65;26,50
02/26/2025 01:25:52 pm;313,000;38,66;41,93;31,68;51,95;17,38;20,93;14,68;26,52
02/26/2025 01:25:53 pm;314,000;38,66;41,94;31,70;51,94;17,39;20,94;14,69;26,54
02/26/2025 01:25:54 pm;315,000;38,67;41,94;31,72;51,98;17,40;20,95;14,70;26,56
02/26/2025 01:25:55 pm;316,000;38,69;41,96;31,74;52,02;17,42;20,97;14,72;26,59
02/26/2025 01:25:56 pm;317,000;38,70;41,97;31,75;52,06;17,44;20,99;14,73;26,61
02/26/2025 01:25:57 pm;318,000;38,72;42,01;31,76;52,09;17,45;21,00;14,73;26,63
02/26/2025 01:25:58 pm;319,000;38,73;42,05;31,78;52,12;17,47;21,02;14,73;26,65
02/26/2025 01:25:59 pm;320,000;38,75;42,09;31,80;52,16;17,48;21,04;14,75;26,67
02/26/2025 01:26:00 pm;321,000;38,79;42,13;31,82;52,21;17,50;21,05;14,78;26,70
02/26/2025 01:26:01 pm;322,000;38,83;42,17;31,84;52,26;17,52;21,07;14,79;26,72
02/26/2025 01:26:02 pm;323,000;38,86;42,21;31,86;52,30;17,53;21,08;14,81;26,74
02/26/2025 01:26:03 pm;324,000;38,91;42,25;31,89;52,35;17,55;21,10;14,83;26,76
02/26/2025 01:26:04 pm;325,000;38,94;42,29;31,91;52,40;17,57;21,11;14,85;26,78
02/26/2025 01:26:05 pm;326,000;38,96;42,33;31,93;52,44;17,58;21,13;14,84;26,80
02/26/2025 01:26:06 pm;327,000;38,98;42,37;31,96;52,46;17,59;21,15;14,82;26,83
02/26/2025 01:26:07 pm;328,000;39,00;42,39;31,98;52,47;17,60;21,16;14,82;26,85
02/26/2025 01:26:08 pm;329,000;39,02;42,42;31,99;52,49;17,61;21,18;14,81;26,87
02/26/2025 01:26:09 pm;330,000;39,04;42,44;32,01;52,52;17,63;21,19;14,80;26,90
02/26/2025 01:26:10 pm;331,000;39,05;42,46;32,04;52,54;17,64;21,21;14,81;26,92
02/26/2025 01:26:11 pm;332,000;39,07;42,48;32,06;52,57;17,65;21,23;14,82;26,94
02/26/2025 01:26:12 pm;333,000;39,10;42,49;32,09;52,59;17,66;21,25;14,83;26,96
02/26/2025 01:26:13 pm;334,000;39,11;42,51;32,10;52,62;17,69;21,26;14,85;26,99
02/26/2025 01:26:14 pm;335,000;39,11;42,53;32,12;52,66;17,70;21,28;14,86;27,01
02/26/2025 01:26:15 pm;336,000;39,12;42,57;32,14;52,70;17,72;21,29;14,87;27,03
02/26/2025 01:26:16 pm;337,000;39,16;42,60;32,17;52,75;17,73;21,31;14,89;27,06
02/26/2025 01:26:17 pm;338,000;39,20;42,64;32,20;52,80;17,75;21,33;14,92;27,08
02/26/2025 01:26:18 pm;339,000;39,23;42,68;32,22;52,85;17,76;21,35;14,93;27,10
02/26/2025 01:26:19 pm;340,000;39,26;42,72;32,25;52,89;17,78;21,36;14,94;27,12
02/26/2025 01:26:20 pm;341,000;39,29;42,75;32,28;52,90;17,80;21,38;14,96;27,14
02/26/2025 01:26:21 pm;342,000;39,32;42,76;32,30;52,91;17,82;21,40;14,98;27,16
02/26/2025 01:26:22 pm;343,000;39,35;42,79;32,32;52,95;17,84;21,41;15,00;27,18
02/26/2025 01:26:23 pm;344,000;39,39;42,81;32,35;52,99;17,85;21,43;15,01;27,21
02/26/2025 01:26:24 pm;345,000;39,43;42,84;32,37;53,01;17,87;21,44;15,02;27,23
02/26/2025 01:26:25 pm;346,000;39,46;42,88;32,40;53,03;17,89;21,46;15,04;27,26
02/26/2025 01:26:26 pm;347,000;39,49;42,91;32,41;53,07;17,90;21,48;15,05;27,28
02/26/2025 01:26:27 pm;348,000;39,51;42,93;32,43;53,09;17,92;21,49;15,05;27,30
02/26/2025 01:26:28 pm;349,000;39,54;42,96;32,46;53,14;17,93;21,51;15,07;27,32
02/26/2025 01:26:29 pm;350,000;39,57;42,99;32,49;53,19;17,95;21,53;15,08;27,35
02/26/2025 01:26:30 pm;351,000;39,60;43,01;32,51;53,23;17,96;21,55;15,09;27,37
02/26/2025 01:26:31 pm;352,000;39,63;43,04;32,54;53,28;17,98;21,57;15,09;27,39
02/26/2025 01:26:32 pm;353,000;39,66;43,07;32,56;53,31;18,00;21,58;15,11;27,42
02/26/2025 01:26:33 pm;354,000;39,70;43,10;32,58;53,35;18,02;21,60;15,12;27,44
02/26/2025 01:26:34 pm;355,000;39,73;43,12;32,60;53,39;18,03;21,62;15,13;27,46
02/26/2025 01:26:35 pm;356,000;39,75;43,15;32,62;53,43;18,04;21,64;15,14;27,49
02/26/2025 01:26:36 pm;357,000;39,77;43,19;32,65;53,47;18,06;21,65;15,14;27,51
02/26/2025 01:26:37 pm;358,000;39,80;43,24;32,69;53,51;18,07;21,67;15,16;27,54
02/26/2025 01:26:38 pm;359,000;39,84;43,28;32,72;53,55;18,09;21,69;15,18;27,56
02/26/2025 01:26:39 pm;360,000;39,88;43,32;32,75;53,58;18,10;21,70;15,20;27,58
02/26/2025 01:26:40 pm;361,000;39,91;43,37;32,77;53,62;18,12;21,72;15,22;27,60
02/26/2025 01:26:41 pm;362,000;39,94;43,40;32,80;53,65;18,13;21,74;15,22;27,63
02/26/2025 01:26:42 pm;363,000;39,97;43,44;32,82;53,69;18,14;21,76;15,24;27,65
02/26/2025 01:26:43 pm;364,000;39,98;43,46;32,84;53,71;18,16;21,77;15,25;27,67
02/26/2025 01:26:44 pm;365,000;40,00;43,47;32,86;53,71;18,18;21,79;15,26;27,69
02/26/2025 01:26:45 pm;366,000;40,01;43,49;32,88;53,74;18,19;21,80;15,26;27,72
02/26/2025 01:26:46 pm;367,000;40,03;43,51;32,90;53,77;18,21;21,82;15,26;27,74
02/26/2025 01:26:47 pm;368,000;40,06;43,53;32,92;53,82;18,22;21,84;15,27;27,77
02/26/2025 01:26:48 pm;369,000;40,09;43,55;32,95;53,87;18,24;21,85;15,29;27,79
02/26/2025 01:26:49 pm;370,000;40,11;43,58;32,98;53,90;18,26;21,87;15,31;27,81
02/26/2025 01:26:50 pm;371,000;40,13;43,61;33,00;53,94;18,27;21,89;15,34;27,83
02/26/2025 01:26:51 pm;372,000;40,15;43,64;33,02;53,96;18,29;21,91;15,35;27,85
02/26/2025 01:26:52 pm;373,000;40,18;43,68;33,04;53,98;18,31;21,93;15,36;27,88
02/26/2025 01:26:53 pm;374,000;40,21;43,72;33,07;54,02;18,32;21,94;15,38;27,90
02/26/2025 01:26:54 pm;375,000;40,25;43,75;33,09;54,07;18,34;21,96;15,40;27,93
02/26/2025 01:26:55 pm;376,000;40,29;43,79;33,12;54,11;18,36;21,98;15,41;27,95
02/26/2025 01:26:56 pm;377,000;40,32;43,83;33,15;54,16;18,37;22,00;15,42;27,97
02/26/2025 01:26:57 pm;378,000;40,35;43,85;33,17;54,20;18,39;22,01;15,45;28,00
02/26/2025 01:26:58 pm;379,000;40,36;43,85;33,18;54,22;18,41;22,03;15,46;28,01
02/26/2025 01:26:59 pm;380,000;40,37;43,86;33,21;54,22;18,43;22,05;15,47;28,03
02/26/2025 01:27:00 pm;381,000;40,39;43,87;33,23;54,23;18,45;22,06;15,50;28,05
02/26/2025 01:27:01 pm;382,000;40,42;43,90;33,25;54,25;18,46;22,08;15,52;28,07
02/26/2025 01:27:02 pm;383,000;40,44;43,93;33,26;54,29;18,47;22,10;15,52;28,10
02/26/2025 01:27:03 pm;384,000;40,48;43,97;33,29;54,33;18,49;22,11;15,51;28,12
02/26/2025 01:27:04 pm;385,000;40,51;44,00;33,32;54,38;18,50;22,13;15,51;28,15
02/26/2025 01:27:05 pm;386,000;40,55;44,04;33,34;54,43;18,51;22,15;15,53;28,17
02/26/2025 01:27:06 pm;387,000;40,58;44,07;33,36;54,46;18,53;22,16;15,54;28,19
02/26/2025 01:27:07 pm;388,000;40,60;44,09;33,37;54,49;18,54;22,18;15,54;28,22
02/26/2025 01:27:08 pm;389,000;40,63;44,12;33,40;54,53;18,55;22,20;15,56;28,24
02/26/2025 01:27:09 pm;390,000;40,65;44,15;33,42;54,56;18,57;22,21;15,58;28,26
02/26/2025 01:27:10 pm;391,000;40,66;44,16;33,44;54,58;18,58;22,23;15,60;28,29
02/26/2025 01:27:11 pm;392,000;40,67;44,17;33,46;54,57;18,60;22,25;15,62;28,31
02/26/2025 01:27:12 pm;393,000;40,68;44,19;33,47;54,57;18,61;22,26;15,63;28,32
02/26/2025 01:27:13 pm;394,000;40,70;44,22;33,48;54,59;18,63;22,28;15,62;28,34
02/26/2025 01:27:14 pm;395,000;40,71;44,24;33,49;54,60;18,64;22,30;15,62;28,36
02/26/2025 01:27:15 pm;396,000;40,73;44,26;33,51;54,62;18,66;22,31;15,63;28,38
02/26/2025 01:27:16 pm;397,000;40,75;44,29;33,53;54,63;18,68;22,33;15,64;28,40
02/26/2025 01:27:17 pm;398,000;40,76;44,29;33,56;54,62;18,70;22,35;15,66;28,42
02/26/2025 01:27:18 pm;399,000;40,79;44,29;33,58;54,62;18,71;22,37;15,66;28,44
02/26/2025 01:27:19 pm;400,000;40,81;44,31;33,60;54,64;18,73;22,38;15,66;28,46
02/26/2025 01:27:20 pm;401,000;40,83;44,33;33,61;54,68;18,75;22,40;15,66;28,48
02/26/2025 01:27:21 pm;402,000;40,85;44,34;33,62;54,68;18,76;22,42;15,68;28,51
02/26/2025 01:27:22 pm;403,000;40,86;44,36;33,64;54,69;18,78;22,43;15,70;28,53
02/26/2025 01:27:23 pm;404,000;40,87;44,38;33,66;54,72;18,79;22,45;15,72;28,55
02/26/2025 01:27:24 pm;405,000;40,88;44,40;33,68;54,76;18,81;22,46;15,74;28,57
02/26/2025 01:27:25 pm;406,000;40,90;44,42;33,71;54,81;18,82;22,48;15,75;28,60
02/26/2025 01:27:26 pm;407,000;40,93;44,46;33,72;54,88;18,84;22,50;15,76;28,62
02/26/2025 01:27:27 pm;408,000;40,97;44,49;33,75;54,94;18,86;22,51;15,77;28,64
02/26/2025 01:27:28 pm;409,000;41,00;44,52;33,78;54,98;18,88;22,53;15,78;28,66
02/26/2025 01:27:29 pm;410,000;41,02;44,54;33,81;55,01;18,89;22,55;15,80;28,68
02/26/2025 01:27:30 pm;411,000;41,04;44,56;33,83;55,02;18,91;22,57;15,82;28,70
02/26/2025 01:27:31 pm;412,000;41,07;44,59;33,86;55,06;18,92;22,58;15,83;28,72
02/26/2025 01:27:32 pm;413,000;41,09;44,62;33,88;55,10;18,94;22,60;15,84;28,75
02/26/2025 01:27:33 pm;414,000;41,11;44,65;33,91;55,14;18,95;22,62;15,86;28,77
02/26/2025 01:27:34 pm;415,000;41,14;44,69;33,93;55,18;18,97;22,64;15,87;28,80
02/26/2025 01:27:35 pm;416,000;41,16;44,71;33,95;55,19;18,98;22,66;15,89;28,82
02/26/2025 01:27:36 pm;417,000;41,18;44,73;33,98;55,20;19,00;22,68;15,91;28,84
02/26/2025 01:27:37 pm;418,000;41,20;44,76;34,01;55,22;19,02;22,70;15,93;28,87
02/26/2025 01:27:38 pm;419,000;41,23;44,79;34,03;55,25;19,03;22,71;15,95;28,89
02/26/2025 01:27:39 pm;420,000;41,25;44,81;34,05;55,27;19,05;22,73;15,96;28,91
02/26/2025 01:27:40 pm;421,000;41,28;44,83;34,07;55,30;19,07;22,74;15,97;28,93
02/26/2025 01:27:41 pm;422,000;41,30;44,84;34,08;55,33;19,08;22,76;15,97;28,96
02/26/2025 01:27:42 pm;423,000;41,33;44,87;34,10;55,34;19,10;22,78;15,97;28,98
02/26/2025 01:27:43 pm;424,000;41,37;44,90;34,12;55,35;19,11;22,80;15,99;29,01
02/26/2025 01:27:44 pm;425,000;41,39;44,93;34,14;55,38;19,13;22,82;16,02;29,04
02/26/2025 01:27:45 pm;426,000;41,41;44,95;34,16;55,40;19,14;22,84;16,04;29,06
02/26/2025 01:27:46 pm;427,000;41,44;44,96;34,18;55,43;19,16;22,85;16,06;29,08
02/26/2025 01:27:47 pm;428,000;41,46;44,97;34,20;55,46;19,18;22,86;16,07;29,10
02/26/2025 01:27:48 pm;429,000;41,48;44,98;34,22;55,46;19,19;22,88;16,08;29,12
02/26/2025 01:27:49 pm;430,000;41,51;45,00;34,24;55,49;19,21;22,90;16,10;29,14
02/26/2025 01:27:50 pm;431,000;41,54;45,04;34,27;55,54;19,23;22,91;16,11;29,16
02/26/2025 01:27:51 pm;432,000;41,57;45,08;34,30;55,60;19,25;22,93;16,13;29,18
02/26/2025 01:27:52 pm;433,000;41,60;45,12;34,32;55,66;19,27;22,95;16,13;29,20
02/26/2025 01:27:53 pm;434,000;41,62;45,14;34,34;55,71;19,28;22,97;16,13;29,23
02/26/2025 01:27:54 pm;435,000;41,65;45,17;34,37;55,76;19,29;22,99;16,14;29,25
02/26/2025 01:27:55 pm;436,000;41,69;45,21;34,39;55,80;19,31;23,01;16,16;29,27
02/26/2025 01:27:56 pm;437,000;41,72;45,25;34,43;55,85;19,32;23,02;16,17;29,30
02/26/2025 01:27:57 pm;438,000;41,74;45,28;34,45;55,89;19,34;23,03;16,18;29,32
02/26/2025 01:27:58 pm;439,000;41,77;45,31;34,48;55,92;19,36;23,05;16,19;29,34
02/26/2025 01:27:59 pm;440,000;41,78;45,33;34,50;55,94;19,38;23,06;16,21;29,36
02/26/2025 01:28:00 pm;441,000;41,79;45,35;34,52;55,94;19,39;23,08;16,23;29,38
02/26/2025 01:28:01 pm;442,000;41,80;45,37;34,53;55,96;19,41;23,09;16,25;29,40
02/26/2025 01:28:02 pm;443,000;41,80;45,38;34,55;55,98;19,43;23,10;16,27;29,41
02/26/2025 01:28:03 pm;444,000;41,82;45,40;34,57;56,01;19,44;23,12;16,28;29,43
02/26/2025 01:28:04 pm;445,000;41,84;45,42;34,59;56,05;19,46;23,14;16,30;29,45
02/26/2025 01:28:05 pm;446,000;41,85;45,44;34,61;56,08;19,48;23,15;16,31;29,47
02/26/2025 01:28:06 pm;447,000;41,86;45,45;34,63;56,09;19,49;23,17;16,31;29,50
02/26/2025 01:28:07 pm;448,000;41,87;45,47;34,63;56,08;19,51;23,18;16,31;29,52
02/26/2025 01:28:08 pm;449,000;41,88;45,47;34,65;56,08;19,52;23,20;16,33;29,53
02/26/2025 01:28:09 pm;450,000;41,90;45,49;34,67;56,09;19,54;23,22;16,34;29,55
02/26/2025 01:28:10 pm;451,000;41,91;45,49;34,67;56,08;19,56;23,23;16,35;29,57
02/26/2025 01:28:11 pm;452,000;41,92;45,51;34,69;56,09;19,57;23,25;16,35;29,59
02/26/2025 01:28:12 pm;453,000;41,96;45,53;34,71;56,13;19,59;23,27;16,37;29,61
02/26/2025 01:28:13 pm;454,000;42,00;45,57;34,73;56,18;19,60;23,29;16,40;29,63
02/26/2025 01:28:14 pm;455,000;42,05;45,62;34,76;56,23;19,62;23,31;16,41;29,66
02/26/2025 01:28:15 pm;456,000;42,10;45,67;34,79;56,28;19,63;23,33;16,43;29,68
02/26/2025 01:28:16 pm;457,000;42,15;45,72;34,82;56,33;19,65;23,34;16,46;29,70
02/26/2025 01:28:17 pm;458,000;42,18;45,76;34,85;56,38;19,67;23,36;16,49;29,73
02/26/2025 01:28:18 pm;459,000;42,22;45,81;34,88;56,43;19,69;23,38;16,50;29,75
02/26/2025 01:28:19 pm;460,000;42,25;45,84;34,91;56,46;19,71;23,40;16,50;29,77
02/26/2025 01:28:20 pm;461,000;42,29;45,88;34,94;56,49;19,72;23,42;16,51;29,80
02/26/2025 01:28:21 pm;462,000;42,31;45,92;34,97;56,54;19,74;23,44;16,52;29,82
02/26/2025 01:28:22 pm;463,000;42,33;45,93;35,00;56,59;19,75;23,46;16,53;29,84
02/26/2025 01:28:23 pm;464,000;42,35;45,94;35,02;56,60;19,77;23,47;16,55;29,86
02/26/2025 01:28:24 pm;465,000;42,37;45,95;35,04;56,59;19,79;23,49;16,57;29,88
02/26/2025 01:28:25 pm;466,000;42,37;45,97;35,05;56,61;19,80;23,51;16,59;29,90
02/26/2025 01:28:26 pm;467,000;42,38;45,98;35,07;56,62;19,83;23,52;16,62;29,92
02/26/2025 01:28:27 pm;468,000;42,38;45,97;35,09;56,60;19,84;23,54;16,64;29,94
02/26/2025 01:28:28 pm;469,000;42,40;45,99;35,11;56,61;19,86;23,55;16,66;29,96
02/26/2025 01:28:29 pm;470,000;42,41;46,03;35,13;56,64;19,87;23,57;16,68;29,98
02/26/2025 01:28:30 pm;471,000;42,44;46,07;35,15;56,68;19,89;23,59;16,68;30,01
02/26/2025 01:28:31 pm;472,000;42,48;46,12;35,17;56,72;19,90;23,61;16,68;30,03
02/26/2025 01:28:32 pm;473,000;42,51;46,14;35,19;56,74;19,92;23,62;16,67;30,06
02/26/2025 01:28:33 pm;474,000;42,54;46,17;35,21;56,78;19,93;23,64;16,68;30,08
02/26/2025 01:28:34 pm;475,000;42,56;46,19;35,23;56,82;19,95;23,66;16,68;30,10
02/26/2025 01:28:35 pm;476,000;42,57;46,22;35,24;56,86;19,97;23,68;16,69;30,11
02/26/2025 01:28:36 pm;477,000;42,58;46,25;35,25;56,89;19,98;23,69;16,69;30,13
02/26/2025 01:28:37 pm;478,000;42,61;46,28;35,28;56,93;19,99;23,71;16,70;30,16
02/26/2025 01:28:38 pm;479,000;42,65;46,32;35,30;56,98;20,01;23,73;16,70;30,18
02/26/2025 01:28:39 pm;480,000;42,67;46,35;35,33;57,00;20,03;23,75;16,72;30,20
02/26/2025 01:28:40 pm;481,000;42,69;46,38;35,35;57,02;20,04;23,76;16,73;30,22
02/26/2025 01:28:41 pm;482,000;42,72;46,40;35,37;57,04;20,06;23,77;16,74;30,24
02/26/2025 01:28:42 pm;483,000;42,72;46,39;35,39;57,04;20,08;23,78;16,76;30,26
02/26/2025 01:28:43 pm;484,000;42,74;46,40;35,40;57,03;20,09;23,80;16,79;30,28
02/26/2025 01:28:44 pm;485,000;42,73;46,40;35,39;57,05;20,11;23,81;16,82;30,30
02/26/2025 01:28:45 pm;486,000;42,75;46,42;35,41;57,10;20,12;23,83;16,83;30,32
02/26/2025 01:28:46 pm;487,000;42,79;46,46;35,44;57,14;20,14;23,85;16,85;30,35
02/26/2025 01:28:47 pm;488,000;42,81;46,48;35,47;57,17;20,16;23,86;16,86;30,37
02/26/2025 01:28:48 pm;489,000;42,83;46,50;35,50;57,20;20,17;23,88;16,87;30,39
02/26/2025 01:28:49 pm;490,000;42,86;46,54;35,53;57,24;20,19;23,89;16,88;30,41
02/26/2025 01:28:50 pm;491,000;42,89;46,55;35,55;57,27;20,21;23,91;16,89;30,43
02/26/2025 01:28:51 pm;492,000;42,90;46,58;35,57;57,28;20,22;23,93;16,91;30,46
02/26/2025 01:28:52 pm;493,000;42,91;46,59;35,59;57,29;20,24;23,94;16,93;30,48
02/26/2025 01:28:53 pm;494,000;42,93;46,61;35,61;57,33;20,25;23,96;16,95;30,50
02/26/2025 01:28:54 pm;495,000;42,94;46,61;35,64;57,35;20,27;23,99;16,96;30,52
02/26/2025 01:28:55 pm;496,000;42,96;46,63;35,66;57,39;20,28;24,01;16,97;30,54
02/26/2025 01:28:56 pm;497,000;43,00;46,66;35,69;57,44;20,30;24,03;16,97;30,57
02/26/2025 01:28:57 pm;498,000;43,04;46,70;35,71;57,48;20,32;24,04;16,99;30,59
02/26/2025 01:28:58 pm;499,000;43,07;46,73;35,73;57,52;20,33;24,06;17,00;30,60
02/26/2025 01:28:59 pm;500,000;43,09;46,75;35,73;57,56;20,35;24,08;17,01;30,63
02/26/2025 01:29:00 pm;501,000;43,12;46,78;35,75;57,58;20,37;24,10;17,02;30,65
02/26/2025 01:29:01 pm;502,000;43,15;46,80;35,77;57,59;20,38;24,11;17,03;30,68
02/26/2025 01:29:02 pm;503,000;43,19;46,83;35,79;57,61;20,40;24,13;17,06;30,70
02/26/2025 01:29:03 pm;504,000;43,22;46,85;35,82;57,61;20,42;24,15;17,07;30,72
02/26/2025 01:29:04 pm;505,000;43,24;46,86;35,84;57,60;20,43;24,17;17,09;30,74
02/26/2025 01:29:05 pm;506,000;43,25;46,87;35,85;57,62;20,45;24,18;17,09;30,76
02/26/2025 01:29:06 pm;507,000;43,26;46,88;35,87;57,63;20,47;24,20;17,10;30,78
02/26/2025 01:29:07 pm;508,000;43,27;46,90;35,88;57,65;20,48;24,21;17,11;30,80
02/26/2025 01:29:08 pm;509,000;43,30;46,95;35,91;57,69;20,50;24,23;17,11;30,82
02/26/2025 01:29:09 pm;510,000;43,33;46,99;35,94;57,72;20,52;24,25;17,11;30,84
02/26/2025 01:29:10 pm;511,000;43,36;47,00;35,92;57,74;20,53;24,27;17,12;30,87
02/26/2025 01:29:11 pm;512,000;43,36;47,01;35,92;57,75;20,55;24,29;17,13;30,89
02/26/2025 01:29:12 pm;513,000;43,38;47,02;35,94;57,78;20,56;24,30;17,15;30,91
02/26/2025 01:29:13 pm;514,000;43,39;47,03;35,96;57,78;20,58;24,32;17,15;30,93
02/26/2025 01:29:14 pm;515,000;43,40;47,05;35,99;57,78;20,59;24,33;17,16;30,95
02/26/2025 01:29:15 pm;516,000;43,43;47,07;36,01;57,77;20,61;24,34;17,18;30,97
02/26/2025 01:29:16 pm;517,000;43,44;47,10;36,03;57,80;20,63;24,36;17,20;30,99
02/26/2025 01:29:17 pm;518,000;43,47;47,13;36,06;57,85;20,64;24,38;17,21;31,02
02/26/2025 01:29:18 pm;519,000;43,51;47,17;36,09;57,92;20,66;24,40;17,22;31,04
02/26/2025 01:29:19 pm;520,000;43,54;47,22;36,12;57,98;20,67;24,42;17,22;31,07
02/26/2025 01:29:20 pm;521,000;43,58;47,27;36,14;58,05;20,69;24,43;17,24;31,09
02/26/2025 01:29:21 pm;522,000;43,61;47,31;36,17;58,11;20,70;24,45;17,26;31,11
02/26/2025 01:29:22 pm;523,000;43,63;47,34;36,20;58,17;20,72;24,46;17,27;31,13
02/26/2025 01:29:23 pm;524,000;43,66;47,35;36,22;58,21;20,74;24,47;17,28;31,15
02/26/2025 01:29:24 pm;525,000;43,68;47,35;36,24;58,24;20,75;24,49;17,30;31,17
02/26/2025 01:29:25 pm;526,000;43,70;47,36;36,26;58,25;20,77;24,50;17,31;31,18
02/26/2025 01:29:26 pm;527,000;43,72;47,37;36,28;58,27;20,79;24,52;17,33;31,20
02/26/2025 01:29:27 pm;528,000;43,74;47,38;36,30;58,29;20,80;24,54;17,35;31,22
02/26/2025 01:29:28 pm;529,000;43,75;47,40;36,32;58,32;20,82;24,56;17,36;31,25
