Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
45,450	1,029	-0,010	0,035	0,0246	-2,500E-4	8,333E-4	101,728	6,60	
45,500	1,029	-0,010	-5,516E-15	0,0246	-2,500E-4	-7,102E-17	101,739	6,61	74,1
45,550	1,029	-0,010	-0,035	0,0246	-2,500E-4	-8,333E-4	101,735	6,61	
45,600	1,027	-0,016	-0,017	0,0245	-3,750E-4	-4,167E-4	101,733	6,61	
45,650	1,027	-0,016	0,035	0,0245	-3,750E-4	8,333E-4	101,739	6,60	
45,700	1,026	-0,010	0,087	0,0245	-2,500E-4	0,002	101,761	6,61	
45,750	1,026	-0,005	0,087	0,0245	-1,250E-4	0,002	101,743	6,60	
45,800	1,026	0,000	0,052	0,0245	0,000	0,001	101,726	6,60	
45,850	1,026	0,000	0,017	0,0245	0,000	4,167E-4	101,761	6,61	
45,900	1,026	0,000	0,000	0,0245	0,000	0,000	101,759	6,61	
45,950	1,026	0,000	0,000	0,0245	0,000	0,000	101,746	6,61	
46,000	1,026	0,000	0,000	0,0245	0,000	0,000	101,763	6,60	74,1
46,050	1,026	0,000	0,000	0,0245	0,000	0,000	101,770	6,61	
46,100	1,026	0,000	0,000	0,0245	0,000	0,000	101,800	6,61	
46,150	1,026	0,000	0,000	0,0245	0,000	0,000	101,767	6,61	
46,200	1,026	0,000	0,000	0,0245	0,000	0,000	101,800	6,61	
46,250	1,026	0,000	0,000	0,0245	0,000	0,000	101,792	6,61	
46,300	1,026	0,000	0,000	0,0245	0,000	0,000	101,811	6,62	
46,350	1,026	0,000	0,000	0,0245	0,000	0,000	101,822	6,62	
46,400	1,026	0,000	0,000	0,0245	0,000	0,000	101,820	6,61	
46,450	1,026	0,000	0,000	0,0245	0,000	0,000	101,811	6,62	
46,500	1,026	0,000	0,000	0,0245	0,000	0,000	101,789	6,62	74,1
46,550	1,026	0,000	0,000	0,0245	0,000	0,000	101,811	6,62	
46,600	1,026	0,000	0,000	0,0245	0,000	0,000	101,794	6,62	
46,650	1,026	0,000	0,000	0,0245	0,000	0,000	101,794	6,62	
46,700	1,026	0,000	0,000	0,0245	0,000	0,000	101,809	6,62	
46,750	1,026	0,000	0,000	0,0245	0,000	0,000	101,807	6,62	
46,800	1,026	0,000	0,000	0,0245	0,000	0,000	101,776	6,63	
46,850	1,026	0,000	0,000	0,0245	0,000	0,000	101,787	6,62	
46,900	1,026	0,000	0,000	0,0245	0,000	0,000	101,798	6,62	
46,950	1,026	0,000	0,000	0,0245	0,000	0,000	101,798	6,62	
47,000	1,026	0,000	0,000	0,0245	0,000	0,000	101,781	6,63	74,1
47,050	1,026	0,000	0,000	0,0245	0,000	0,000	101,800	6,62	
47,100	1,026	0,000	0,000	0,0245	0,000	0,000	101,772	6,63	
47,150	1,026	0,000	0,000	0,0245	0,000	0,000	101,765	6,62	
47,200	1,026	0,000	-0,017	0,0245	0,000	-4,167E-4	101,787	6,63	
47,250	1,026	0,000	-0,105	0,0245	0,000	-0,003	101,789	6,63	
47,300	1,026	-0,005	-0,227	0,0245	-1,250E-4	-0,005	101,792	6,63	
47,350	1,026	-0,026	-0,244	0,0245	-6,250E-4	-0,006	101,802	6,62	
47,400	1,024	-0,042	-0,070	0,0245	-0,001	-0,002	101,781	6,63	
47,450	1,019	-0,037	0,175	0,0243	-8,750E-4	0,004	101,853	6,63	
47,500	1,019	-0,016	0,262	0,0243	-3,750E-4	0,006	101,861	6,63	74,0
47,550	1,019	0,000	0,175	0,0243	0,000	0,004	101,844	6,62	
47,600	1,019	0,000	0,052	0,0243	0,000	0,001	101,866	6,63	
47,650	1,019	0,000	0,000	0,0243	0,000	0,000	101,875	6,64	
47,700	1,019	0,000	-0,017	0,0243	0,000	-4,167E-4	101,846	6,63	
47,750	1,019	0,000	-0,070	0,0243	0,000	-0,002	101,829	6,63	
47,800	1,019	-0,005	-0,122	0,0243	-1,250E-4	-0,003	101,833	6,63	
47,850	1,019	-0,016	-0,070	0,0243	-3,750E-4	-0,002	101,818	6,63	
47,900	1,018	-0,021	0,175	0,0243	-5,000E-4	0,004	101,857	6,63	
47,950	1,016	-0,005	0,454	0,0243	-1,250E-4	0,011	101,877	6,64	
48,000	1,016	0,037	0,925	0,0243	8,750E-4	0,022	101,879	6,64	74,0
48,050	1,019	0,063	1,658	0,0243	0,001	0,040	101,796	6,64	
48,100	1,026	0,188	2,147	0,0245	0,004	0,051	101,737	6,63	
48,150	1,026	0,340	1,641	0,0245	0,008	0,039	101,713	6,64	
48,200	1,067	0,403	0,960	0,0255	0,010	0,023	101,225	6,64	
48,250	1,081	0,340	1,536	0,0258	0,008	0,037	100,926	6,64	
48,300	1,092	0,476	2,217	0,0261	0,011	0,053	100,839	6,64	
48,350	1,103	0,728	0,663	0,0263	0,017	0,016	100,681	6,63	
48,400	1,188	0,681	-2,880	0,0284	0,016	-0,069	99,757	6,64	
48,450	1,203	0,335	-4,747	0,0287	0,008	-0,113	99,462	6,63	
48,500	1,195	0,005	-3,456	0,0285	1,250E-4	-0,083	99,589	6,64	74,0
48,550	1,195	-0,021	-1,134	0,0285	-5,000E-4	-0,027	99,641	6,65	
48,600	1,197	0,000	0,087	0,0286	0,000	0,002	99,652	6,65	
48,650	1,195	0,000	0,175	0,0285	0,000	0,004	99,654	6,64	
48,700	1,195	0,010	0,140	0,0285	2,500E-4	0,003	99,632	6,64	
48,750	1,197	0,021	0,087	0,0286	5,000E-4	0,002	99,667	6,64	
48,800	1,199	0,021	-0,017	0,0286	5,000E-4	-4,167E-4	99,663	6,64	
48,850	1,199	0,016	-0,070	0,0286	3,750E-4	-0,002	99,665	6,65	
48,900	1,200	0,010	-0,035	0,0287	2,500E-4	-8,333E-4	99,637	6,65	
48,950	1,200	0,010	0,035	0,0287	2,500E-4	8,333E-4	99,674	6,65	
49,000	1,200	0,016	0,070	0,0287	3,750E-4	0,002	99,654	6,65	74,0
49,050	1,202	0,021	0,035	0,0287	5,000E-4	8,333E-4	99,672	6,64	
49,100	1,203	0,021	-0,017	0,0287	5,000E-4	-4,167E-4	99,676	6,65	
49,150	1,203	0,016	-0,017	0,0287	3,750E-4	-4,167E-4	99,676	6,65	
49,200	1,205	0,016	0,017	0,0288	3,750E-4	4,167E-4	99,702	6,65	
49,250	1,205	0,021	0,035	0,0288	5,000E-4	8,333E-4	99,685	6,65	
49,300	1,206	0,021	6,765E-15	0,0288	5,000E-4	-1,306E-16	99,689	6,65	
49,350	1,208	0,021	-0,035	0,0288	5,000E-4	-8,333E-4	99,650	6,65	
49,400	1,208	0,016	-0,017	0,0288	3,750E-4	-4,167E-4	99,696	6,66	
49,450	1,210	0,016	0,017	0,0289	3,750E-4	4,167E-4	99,678	6,66	
49,500	1,210	0,021	0,017	0,0289	5,000E-4	4,167E-4	99,661	6,65	74,1
49,550	1,211	0,021	-0,035	0,0289	5,000E-4	-8,333E-4	99,672	6,65	
49,600	1,213	0,016	-0,052	0,0290	3,750E-4	-0,001	99,639	6,65	
49,650	1,213	0,010	1,728E-14	0,0290	2,500E-4	-5,638E-17	99,674	6,66	
49,700	1,213	0,016	0,052	0,0290	3,750E-4	0,001	99,696	6,66	
49,750	1,214	0,021	0,035	0,0290	5,000E-4	8,333E-4	99,648	6,66	
49,800	1,216	0,021	-0,017	0,0290	5,000E-4	-4,167E-4	99,667	6,66	
49,850	1,216	0,016	-0,017	0,0290	3,750E-4	-4,167E-4	99,656	6,66	
49,900	1,217	0,016	0,017	0,0291	3,750E-4	4,167E-4	99,672	6,66	
49,950	1,217	0,021	0,035	0,0291	5,000E-4	8,333E-4	99,654	6,66	
50,000	1,219	0,021	5,551E-15	0,0291	5,000E-4	-1,599E-16	99,676	6,66	74,1
50,050	1,221	0,021	-0,035	0,0291	5,000E-4	-8,333E-4	99,672	6,66	
50,100	1,221	0,016	-0,017	0,0291	3,750E-4	-4,167E-4	99,626	6,66	
50,150	1,222	0,016	0,017	0,0292	3,750E-4	4,167E-4	99,696	6,66	
50,200	1,222	0,021	0,035	0,0292	5,000E-4	8,333E-4	99,656	6,66	
50,250	1,224	0,021	-2,408E-14	0,0292	5,000E-4	-3,914E-16	99,656	6,66	
50,300	1,225	0,021	-0,052	0,0293	5,000E-4	-0,001	99,658	6,66	
50,350	1,225	0,016	-0,087	0,0293	3,750E-4	-0,002	99,663	6,66	
50,400	1,227	0,010	-0,087	0,0293	2,500E-4	-0,002	99,683	6,66	
50,450	1,227	0,005	-0,035	0,0293	1,250E-4	-8,333E-4	99,645	6,66	
50,500	1,227	0,005	0,017	0,0293	1,250E-4	4,167E-4	99,654	6,66	74,1
50,550	1,227	0,010	0,017	0,0293	2,500E-4	4,167E-4	99,656	6,66	
50,600	1,228	0,010	-0,017	0,0293	2,500E-4	-4,167E-4	99,693	6,67	
50,650	1,228	0,005	-0,017	0,0293	1,250E-4	-4,167E-4	99,663	6,66	
50,700	1,228	0,005	0,017	0,0293	1,250E-4	4,167E-4	99,663	6,66	
50,750	1,228	0,010	0,017	0,0293	2,500E-4	4,167E-4	99,676	6,67	
50,800	1,230	0,010	-0,035	0,0294	2,500E-4	-8,333E-4	99,648	6,66	
50,850	1,230	0,005	-0,070	0,0294	1,250E-4	-0,002	99,641	6,67	
50,900	1,230	0,000	-0,052	0,0294	0,000	-0,001	99,634	6,67	
50,950	1,230	0,000	-0,017	0,0294	0,000	-4,167E-4	99,665	6,67	
51,000	1,230	0,000	0,000	0,0294	0,000	0,000	99,650	6,67	74,1
51,050	1,230	0,000	0,000	0,0294	0,000	0,000	99,628	6,67	
51,100	1,230	0,000	0,000	0,0294	0,000	0,000	99,687	6,67	
51,150	1,230	0,000	0,017	0,0294	0,000	4,167E-4	99,672	6,67	
51,200	1,230	0,000	0,052	0,0294	0,000	0,001	99,676	6,67	
51,250	1,230	0,005	0,070	0,0294	1,250E-4	0,002	99,658	6,67	
51,300	1,230	0,010	0,035	0,0294	2,500E-4	8,333E-4	99,658	6,67	
51,350	1,232	0,010	-0,035	0,0294	2,500E-4	-8,333E-4	99,665	6,68	
51,400	1,232	0,005	-0,070	0,0294	1,250E-4	-0,002	99,641	6,67	
51,450	1,232	0,000	-0,052	0,0294	0,000	-0,001	99,658	6,68	
51,500	1,232	0,000	-0,017	0,0294	0,000	-4,167E-4	99,678	6,68	74,1
51,550	1,232	0,000	0,000	0,0294	0,000	0,000	99,667	6,67	
51,600	1,232	0,000	0,000	0,0294	0,000	0,000	99,696	6,67	
51,650	1,232	0,000	0,017	0,0294	0,000	4,167E-4	99,674	6,68	
51,700	1,232	0,000	0,052	0,0294	0,000	0,001	99,672	6,68	
51,750	1,232	0,005	0,070	0,0294	1,250E-4	0,002	99,689	6,68	
51,800	1,232	0,010	0,035	0,0294	2,500E-4	8,333E-4	99,672	6,67	
51,850	1,233	0,010	-0,035	0,0294	2,500E-4	-8,333E-4	99,632	6,68	
51,900	1,233	0,005	-0,070	0,0294	1,250E-4	-0,002	99,643	6,68	
51,950	1,233	0,000	-0,035	0,0294	0,000	-8,333E-4	99,650	6,68	
52,000	1,233	0,000	0,035	0,0294	0,000	8,333E-4	99,676	6,68	74,1
52,050	1,233	0,005	0,070	0,0294	1,250E-4	0,002	99,643	6,67	
52,100	1,233	0,010	0,035	0,0294	2,500E-4	8,333E-4	99,626	6,69	
52,150	1,235	0,010	-0,035	0,0295	2,500E-4	-8,333E-4	99,654	6,68	
52,200	1,235	0,005	-0,070	0,0295	1,250E-4	-0,002	99,641	6,67	
52,250	1,235	0,000	-0,052	0,0295	0,000	-0,001	99,643	6,68	
52,300	1,235	0,000	-0,017	0,0295	0,000	-4,167E-4	99,656	6,68	
52,350	1,235	0,000	0,000	0,0295	0,000	0,000	99,661	6,68	
52,400	1,235	0,000	0,000	0,0295	0,000	0,000	99,648	6,68	
52,450	1,235	0,000	0,000	0,0295	0,000	0,000	99,628	6,68	
52,500	1,235	0,000	0,000	0,0295	0,000	0,000	99,669	6,69	74,1
52,550	1,235	0,000	0,000	0,0295	0,000	0,000	99,658	6,68	
52,600	1,235	0,000	0,000	0,0295	0,000	0,000	99,641	6,68	
52,650	1,235	0,000	0,000	0,0295	0,000	0,000	99,658	6,68	
52,700	1,235	0,000	0,000	0,0295	0,000	0,000	99,641	6,69	
52,750	1,235	0,000	0,000	0,0295	0,000	0,000	99,654	6,69	
52,800	1,235	0,000	0,000	0,0295	0,000	0,000	99,685	6,68	
52,850	1,235	0,000	0,000	0,0295	0,000	0,000	99,693	6,68	
52,900	1,235	0,000	0,000	0,0295	0,000	0,000	99,676	6,69	
52,950	1,235	0,000	0,017	0,0295	0,000	4,167E-4	99,665	6,68	
53,000	1,235	0,000	0,052	0,0295	0,000	0,001	99,656	6,69	74,1
53,050	1,235	0,005	0,070	0,0295	1,250E-4	0,002	99,669	6,69	
53,100	1,235	0,010	0,052	0,0295	2,500E-4	0,001	99,672	6,69	
53,150	1,236	0,010	0,017	0,0295	2,500E-4	4,167E-4	99,709	6,68	
53,200	1,236	0,010	-7,390E-15	0,0295	2,500E-4	-3,469E-16	99,687	6,68	
53,250	1,236	0,010	-1,249E-15	0,0295	2,500E-4	-3,768E-16	99,663	6,68	
53,300	1,238	0,010	0,000	0,0295	2,500E-4	-2,309E-16	99,680	6,69	
53,350	1,238	0,010	7,425E-15	0,0295	2,500E-4	0,000	99,687	6,69	
53,400	1,238	0,010	1,603E-14	0,0295	2,500E-4	2,608E-16	99,654	6,70	
53,450	1,239	0,010	7,407E-15	0,0296	2,500E-4	1,155E-16	99,661	6,69	
53,500	1,239	0,010	-8,656E-15	0,0296	2,500E-4	8,619E-17	99,678	6,69	74,1
53,550	1,239	0,010	-0,017	0,0296	2,500E-4	-4,167E-4	99,645	6,69	
53,600	1,241	0,010	-0,035	0,0296	2,500E-4	-8,333E-4	99,696	6,70	
53,650	1,241	0,005	-0,017	0,0296	1,250E-4	-4,167E-4	99,650	6,69	
53,700	1,241	0,005	0,017	0,0296	1,250E-4	4,167E-4	99,645	6,69	
53,750	1,241	0,010	0,035	0,0296	2,500E-4	8,333E-4	99,661	6,69	
53,800	1,243	0,010	0,017	0,0297	2,500E-4	4,167E-4	99,661	6,69	
53,850	1,243	0,010	-7,373E-15	0,0297	2,500E-4	1,155E-16	99,678	6,69	
53,900	1,243	0,010	-0,017	0,0297	2,500E-4	-4,167E-4	99,652	6,70	
53,950	1,244	0,010	-0,052	0,0297	2,500E-4	-0,001	99,648	6,69	
54,000	1,244	0,005	-0,052	0,0297	1,250E-4	-0,001	99,683	6,69	74,1
54,050	1,244	0,000	-6,774E-15	0,0297	0,000	1,304E-16	99,661	6,70	
54,100	1,244	0,005	0,052	0,0297	1,250E-4	0,001	99,654	6,69	
54,150	1,244	0,010	0,035	0,0297	2,500E-4	8,333E-4	99,711	6,69	
54,200	1,246	0,010	-0,035	0,0297	2,500E-4	-8,333E-4	99,615	6,69	
54,250	1,246	0,005	-0,070	0,0297	1,250E-4	-0,002	99,676	6,70	
54,300	1,246	0,000	-0,052	0,0297	0,000	-0,001	99,672	6,69	
54,350	1,246	0,000	-0,017	0,0297	0,000	-4,167E-4	99,665	6,69	
54,400	1,246	0,000	0,000	0,0297	0,000	0,000	99,672	6,70	
54,450	1,246	0,000	0,000	0,0297	0,000	0,000	99,669	6,70	
54,500	1,246	0,000	0,000	0,0297	0,000	0,000	99,645	6,70	74,1
54,550	1,246	0,000	0,000	0,0297	0,000	0,000	99,691	6,70	
54,600	1,246	0,000	0,000	0,0297	0,000	0,000	99,650	6,70	
54,650	1,246	0,000	0,000	0,0297	0,000	0,000	99,689	6,70	
54,700	1,246	0,000	0,000	0,0297	0,000	0,000	99,672	6,70	
54,750	1,246	0,000	0,000	0,0297	0,000	0,000	99,661	6,70	
54,800	1,246	0,000	0,000	0,0297	0,000	0,000	99,604	6,70	
54,850	1,246	0,000	0,000	0,0297	0,000	0,000	99,648	6,70	
54,900	1,246	0,000	0,000	0,0297	0,000	0,000	99,665	6,70	
54,950	1,246	0,000	0,000	0,0297	0,000	0,000	99,593	6,70	
55,000	1,246	0,000	0,000	0,0297	0,000	0,000	99,643	6,70	74,1
55,050	1,246	0,000	0,000	0,0297	0,000	0,000	99,632	6,70	
55,100	1,246	0,000	0,000	0,0297	0,000	0,000	99,652	6,70	
55,150	1,246	0,000	0,000	0,0297	0,000	0,000	99,632	6,70	
55,200	1,246	0,000	0,000	0,0297	0,000	0,000	99,656	6,70	
55,250	1,246	0,000	0,000	0,0297	0,000	0,000	99,619	6,70	
55,300	1,246	0,000	0,000	0,0297	0,000	0,000	99,606	6,70	
55,350	1,246	0,000	0,000	0,0297	0,000	0,000	99,643	6,70	
55,400	1,246	0,000	0,000	0,0297	0,000	0,000	99,641	6,70	
55,450	1,246	0,000	0,000	0,0297	0,000	0,000	99,634	6,71	
55,500	1,246	0,000	0,000	0,0297	0,000	0,000	99,648	6,70	74,1
55,550	1,246	0,000	0,000	0,0297	0,000	0,000	99,650	6,71	
55,600	1,246	0,000	0,000	0,0297	0,000	0,000	99,639	6,70	
55,650	1,246	0,000	0,000	0,0297	0,000	0,000	99,634	6,70	
55,700	1,246	0,000	0,000	0,0297	0,000	0,000	99,634	6,70	
55,750	1,246	0,000	0,017	0,0297	0,000	4,167E-4	99,648	6,70	
55,800	1,246	0,000	0,070	0,0297	0,000	0,002	99,656	6,71	
55,850	1,246	0,005	0,122	0,0297	1,250E-4	0,003	99,680	6,70	
55,900	1,246	0,016	0,105	0,0297	3,750E-4	0,003	99,656	6,70	
55,950	1,247	0,021	0,017	0,0298	5,000E-4	4,167E-4	99,663	6,70	
56,000	1,249	0,016	-0,052	0,0298	3,750E-4	-0,001	99,667	6,70	74,1
56,050	1,249	0,010	-0,052	0,0298	2,500E-4	-0,001	99,669	6,70	
56,100	1,249	0,010	-0,035	0,0298	2,500E-4	-8,333E-4	99,678	6,70	
56,150	1,250	0,010	-0,035	0,0298	2,500E-4	-8,333E-4	99,678	6,71	
56,200	1,250	0,005	-0,017	0,0298	1,250E-4	-4,167E-4	99,658	6,72	
56,250	1,250	0,005	0,017	0,0298	1,250E-4	4,167E-4	99,658	6,70	
56,300	1,250	0,010	0,017	0,0298	2,500E-4	4,167E-4	99,623	6,70	
56,350	1,252	0,010	-0,017	0,0299	2,500E-4	-4,167E-4	99,610	6,70	
56,400	1,252	0,005	-0,017	0,0299	1,250E-4	-4,167E-4	99,645	6,70	
56,450	1,252	0,005	0,017	0,0299	1,250E-4	4,167E-4	99,704	6,70	
56,500	1,252	0,010	0,035	0,0299	2,500E-4	8,333E-4	99,654	6,70	74,1
56,550	1,253	0,010	0,017	0,0299	2,500E-4	4,167E-4	99,685	6,71	
56,600	1,253	0,010	7,425E-15	0,0299	2,500E-4	-2,315E-16	99,658	6,71	
56,650	1,253	0,010	-0,017	0,0299	2,500E-4	-4,167E-4	99,704	6,71	
56,700	1,255	0,010	-0,052	0,0300	2,500E-4	-0,001	99,665	6,70	
56,750	1,255	0,005	-0,052	0,0300	1,250E-4	-0,001	99,683	6,71	
56,800	1,255	0,000	8,023E-15	0,0300	0,000	2,461E-16	99,641	6,70	
56,850	1,255	0,005	0,052	0,0300	1,250E-4	0,001	99,689	6,71	
56,900	1,255	0,010	0,035	0,0300	2,500E-4	8,333E-4	99,656	6,70	
56,950	1,257	0,010	-0,017	0,0300	2,500E-4	-4,167E-4	99,667	6,70	
57,000	1,257	0,005	-0,017	0,0300	1,250E-4	-4,167E-4	99,674	6,70	74,1
57,050	1,257	0,005	0,017	0,0300	1,250E-4	4,167E-4	99,711	6,71	
57,100	1,257	0,010	0,017	0,0300	2,500E-4	4,167E-4	99,663	6,70	
57,150	1,258	0,010	-0,035	0,0300	2,500E-4	-8,333E-4	99,663	6,71	
57,200	1,258	0,005	-0,070	0,0300	1,250E-4	-0,002	99,691	6,70	
57,250	1,258	0,000	-0,052	0,0300	0,000	-0,001	99,680	6,71	
57,300	1,258	0,000	6,223E-16	0,0300	0,000	1,484E-17	99,667	6,70	
57,350	1,258	0,000	0,052	0,0300	0,000	0,001	99,700	6,71	
57,400	1,258	0,005	0,070	0,0300	1,250E-4	0,002	99,683	6,70	
57,450	1,258	0,010	0,035	0,0300	2,500E-4	8,333E-4	99,650	6,70	
57,500	1,260	0,010	-0,035	0,0301	2,500E-4	-8,333E-4	99,665	6,70	74,1
57,550	1,260	0,005	-0,070	0,0301	1,250E-4	-0,002	99,689	6,70	
57,600	1,260	0,000	-0,052	0,0301	0,000	-0,001	99,663	6,70	
57,650	1,260	0,000	-0,017	0,0301	0,000	-4,167E-4	99,648	6,70	
57,700	1,260	0,000	0,000	0,0301	0,000	0,000	99,680	6,71	
57,750	1,260	0,000	0,000	0,0301	0,000	0,000	99,693	6,70	
57,800	1,260	0,000	0,000	0,0301	0,000	0,000	99,663	6,71	
57,850	1,260	0,000	0,000	0,0301	0,000	0,000	99,648	6,70	
57,900	1,260	0,000	0,000	0,0301	0,000	0,000	99,685	6,70	
57,950	1,260	0,000	0,000	0,0301	0,000	0,000	99,680	6,71	
58,000	1,260	0,000	0,000	0,0301	0,000	0,000	99,676	6,71	74,1
58,050	1,260	0,000	0,000	0,0301	0,000	0,000	99,652	6,70	
58,100	1,260	0,000	0,017	0,0301	0,000	4,167E-4	99,652	6,70	
58,150	1,260	0,000	0,052	0,0301	0,000	0,001	99,648	6,71	
58,200	1,260	0,005	0,070	0,0301	1,250E-4	0,002	99,641	6,71	
58,250	1,260	0,010	0,035	0,0301	2,500E-4	8,333E-4	99,656	6,71	
58,300	1,261	0,010	-0,035	0,0301	2,500E-4	-8,333E-4	99,663	6,71	
58,350	1,261	0,005	-0,070	0,0301	1,250E-4	-0,002	99,687	6,70	
58,400	1,261	0,000	-0,052	0,0301	0,000	-0,001	99,665	6,70	
58,450	1,261	0,000	-0,017	0,0301	0,000	-4,167E-4	99,617	6,70	
58,500	1,261	0,000	0,000	0,0301	0,000	0,000	99,597	6,71	74,1
58,550	1,261	0,000	0,000	0,0301	0,000	0,000	99,652	6,70	
58,600	1,261	0,000	0,000	0,0301	0,000	0,000	99,648	6,71	
58,650	1,261	0,000	0,000	0,0301	0,000	0,000	99,648	6,70	
58,700	1,261	0,000	0,000	0,0301	0,000	0,000	99,626	6,70	
58,750	1,261	0,000	0,000	0,0301	0,000	0,000	99,637	6,70	
58,800	1,261	0,000	0,000	0,0301	0,000	0,000	99,608	6,70	
58,850	1,261	0,000	0,000	0,0301	0,000	0,000	99,615	6,70	
58,900	1,261	0,000	0,000	0,0301	0,000	0,000	99,630	6,71	
58,950	1,261	0,000	0,000	0,0301	0,000	0,000	99,599	6,70	
59,000	1,261	0,000	0,000	0,0301	0,000	0,000	99,551	6,71	74,1
59,050	1,261	0,000	0,000	0,0301	0,000	0,000	99,567	6,71	
59,100	1,261	0,000	0,000	0,0301	0,000	0,000	99,591	6,70	
59,150	1,261	0,000	0,000	0,0301	0,000	0,000	99,571	6,70	
59,200	1,261	0,000	0,000	0,0301	0,000	0,000	99,545	6,70	
59,250	1,261	0,000	0,000	0,0301	0,000	0,000	99,540	6,70	
59,300	1,261	0,000	0,000	0,0301	0,000	0,000	99,569	6,70	
59,350	1,261	0,000	0,000	0,0301	0,000	0,000	99,534	6,70	
59,400	1,261	0,000	0,000	0,0301	0,000	0,000	99,521	6,70	
59,450	1,261	0,000	0,000	0,0301	0,000	0,000	99,534	6,70	
59,500	1,261	0,000	0,000	0,0301	0,000	0,000	99,530	6,70	74,1
59,550	1,261	0,000	0,000	0,0301	0,000	0,000	99,538	6,70	
59,600	1,261	0,000	0,000	0,0301	0,000	0,000	99,571	6,70	
59,650	1,261	0,000	0,000	0,0301	0,000	0,000	99,538	6,70	
59,700	1,261	0,000	0,000	0,0301	0,000	0,000	99,530	6,69	
59,750	1,261	0,000	0,000	0,0301	0,000	0,000	99,516	6,70	
59,800	1,261	0,000	0,000	0,0301	0,000	0,000	99,558	6,70	
59,850	1,261	0,000	0,000	0,0301	0,000	0,000	99,575	6,69	
59,900	1,261	0,000	0,000	0,0301	0,000	0,000	99,549	6,70	
59,950	1,261	0,000	0,000	0,0301	0,000	0,000	99,580	6,70	
60,000	1,261	0,000	0,000	0,0301	0,000	0,000	99,551	6,69	74,1
60,050	1,261	0,000	0,000	0,0301	0,000	0,000	99,573	6,70	
60,100	1,261	0,000	0,000	0,0301	0,000	0,000	99,551	6,70	
60,150	1,261	0,000	0,000	0,0301	0,000	0,000	99,589	6,70	
60,200	1,261	0,000	0,000	0,0301	0,000	0,000	99,582	6,70	
60,250	1,261	0,000	0,000	0,0301	0,000	0,000	99,582	6,70	
60,300	1,261	0,000	0,000	0,0301	0,000	0,000	99,608	6,69	
60,350	1,261	0,000	0,000	0,0301	0,000	0,000	99,591	6,70	
60,400	1,261	0,000	0,000	0,0301	0,000	0,000	99,567	6,70	
60,450	1,261	0,000	0,000	0,0301	0,000	0,000	99,558	6,70	
60,500	1,261	0,000	0,000	0,0301	0,000	0,000	99,597	6,70	74,1
60,550	1,261	0,000	0,000	0,0301	0,000	0,000	99,525	6,70	
60,600	1,261	0,000	0,000	0,0301	0,000	0,000	99,558	6,70	
60,650	1,261	0,000	0,000	0,0301	0,000	0,000	99,549	6,70	
60,700	1,261	0,000	0,000	0,0301	0,000	0,000	99,556	6,69	
60,750	1,261	0,000	0,000	0,0301	0,000	0,000	99,551	6,70	
60,800	1,261	0,000	0,000	0,0301	0,000	0,000	99,573	6,69	
60,850	1,261	0,000	0,000	0,0301	0,000	0,000	99,534	6,69	
60,900	1,261	0,000	0,000	0,0301	0,000	0,000	99,562	6,69	
60,950	1,261	0,000	0,000	0,0301	0,000	0,000	99,569	6,70	
61,000	1,261	0,000	0,000	0,0301	0,000	0,000	99,503	6,70	74,1
61,050	1,261	0,000	0,000	0,0301	0,000	0,000	99,551	6,70	
61,100	1,261	0,000	0,000	0,0301	0,000	0,000	99,543	6,69	
61,150	1,261	0,000	0,000	0,0301	0,000	0,000	99,562	6,70	
61,200	1,261	0,000	0,000	0,0301	0,000	0,000	99,551	6,69	
61,250	1,261	0,000	0,000	0,0301	0,000	0,000	99,582	6,70	
61,300	1,261	0,000	0,000	0,0301	0,000	0,000	99,575	6,69	
61,350	1,261	0,000	0,000	0,0301	0,000	0,000	99,554	6,69	
61,400	1,261	0,000	0,000	0,0301	0,000	0,000	99,569	6,70	
61,450	1,261	0,000	0,000	0,0301	0,000	0,000	99,558	6,69	
61,500	1,261	0,000	0,000	0,0301	0,000	0,000	99,602	6,69	74,0
61,550	1,261	0,000	0,000	0,0301	0,000	0,000	99,591	6,70	
61,600	1,261	0,000	0,000	0,0301	0,000	0,000	99,586	6,70	
61,650	1,261	0,000	0,000	0,0301	0,000	0,000	99,637	6,69	
61,700	1,261	0,000	0,000	0,0301	0,000	0,000	99,593	6,69	
61,750	1,261	0,000	0,000	0,0301	0,000	0,000	99,573	6,69	
61,800	1,261	0,000	0,000	0,0301	0,000	0,000	99,573	6,69	
61,850	1,261	0,000	0,000	0,0301	0,000	0,000	99,584	6,69	
61,900	1,261	0,000	0,000	0,0301	0,000	0,000	99,597	6,69	
61,950	1,261	0,000	0,000	0,0301	0,000	0,000	99,567	6,69	
62,000	1,261	0,000	0,000	0,0301	0,000	0,000	99,582	6,69	74,0
62,050	1,261	0,000	0,000	0,0301	0,000	0,000	99,582	6,68	
62,100	1,261	0,000	0,000	0,0301	0,000	0,000	99,608	6,69	
62,150	1,261	0,000	0,000	0,0301	0,000	0,000	99,580	6,69	
